"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","trheight","trcircumf","trspecies_scientific","treespecies_common","Subplot"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl4_tree_data[1]","3.2","6","Acacia hockii","N","4"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl4_tree_data[2]","4.7","8","Acacia hockii","N","4"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl4_tree_data[3]","4.2","7.5","Rhus natalensis","N","4"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl4_tree_data[4]","4.2","13","Combretum molle","N","4"
"uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d","Kalamba","15","4","37.5687","-1.85811","bushland","2023","yes","yes","uuid:06e873df-1e5f-4119-928b-d1ba3c4eb51d/supl4_tree_data[5]","4.3","8","Acacia hockii","N","4"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl4_tree_data[1]","3.6","10","Rhus natalensis","N","4"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl4_tree_data[2]","3.6","7","Combretum molle","N","4"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl4_tree_data[3]","5.9","12","Combretum molle","N","4"
"uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32","Kalamba","15","5","37.5665","-1.85582","shrubland","2023","yes","yes","uuid:5ed5855a-89b3-44d8-a522-a94923ed2c32/supl4_tree_data[4]","4.3","11","Combretum molle","N","4"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl4_tree_data[1]","4.2","13","Acacia Senegal","N","4"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl4_tree_data[2]","4.2","16","Acacia Senegal","N","4"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl4_tree_data[3]","3.5","19","Senna singueana","N","4"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl4_tree_data[4]","3.8","8","Senna singueana","N","4"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl4_tree_data[5]","3.3","18","Euphorbia candelabrum","N","4"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl4_tree_data[6]","3.2","6","Lantana camara","N","4"
"uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f","Kalamba","14","12","37.5623","-1.88064","bushland","2023","yes","yes","uuid:ee3b6c66-0f7d-419c-b0a1-acb002337e3f/supl4_tree_data[7]","3.2","6.5","Lantana camara","N","4"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl4_tree_data[1]","5.2","14","Dadonea angustifolia","N","4"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl4_tree_data[2]","4.8","12","Dalbergia melanoxylon","N","4"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl4_tree_data[3]","4.8","15","Dadonea angustifolia","N","4"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl4_tree_data[4]","3.7","7","Dadonea angustifolia","N","4"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl4_tree_data[5]","4.7","11","Combretum molle","N","4"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl4_tree_data[6]","3.1","7","Combretum molle","N","4"
"uuid:af6d10f6-4940-49f5-a191-cc27090c495e","Kalamba","15","7","37.5635","-1.85548","bushland","2023","yes","yes","uuid:af6d10f6-4940-49f5-a191-cc27090c495e/supl4_tree_data[7]","6.7","25","Dadonea angustifolia","N","4"
"uuid:3857f8c9-ff0e-4e61-bfe1-e124e3afb7df","Kalamba","14","2","37.5631","-1.87731","shrubland","2023","yes","yes","uuid:3857f8c9-ff0e-4e61-bfe1-e124e3afb7df/supl4_tree_data[1]","3.2","17","Carica papaya","N","4"
"uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483","Kalamba","14","6","37.5623","-1.87214","bushland","2023","yes","yes","uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483/supl4_tree_data[1]","3.4","13","Citrus reticulata","N","4"
"uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483","Kalamba","14","6","37.5623","-1.87214","bushland","2023","yes","yes","uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483/supl4_tree_data[2]","3.4","14","Citrus reticulata","N","4"
"uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483","Kalamba","14","6","37.5623","-1.87214","bushland","2023","yes","yes","uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483/supl4_tree_data[3]","3.4","12","Citrus reticulata","N","4"
"uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483","Kalamba","14","6","37.5623","-1.87214","bushland","2023","yes","yes","uuid:9fe4b9b1-5fc6-440d-9b8b-e6acaa804483/supl4_tree_data[4]","3.4","11","Citrus reticulata","N","4"
"uuid:c5af8bfa-7814-4315-8dfd-5fc148e3a19a","Kalamba","14","4","37.5711","-1.88226","shrubland","2023","yes","yes","uuid:c5af8bfa-7814-4315-8dfd-5fc148e3a19a/supl4_tree_data[1]","5.9","28","Terminalia brownii","N","4"
"uuid:706d793f-d057-4c98-9ac0-e89222b5ef11","Kalamba","13","8","37.558","-1.89795","bushland","2023","yes","yes","uuid:706d793f-d057-4c98-9ac0-e89222b5ef11/supl4_tree_data[1]","5.4","18","Combretum zeyheri","N","4"
"uuid:706d793f-d057-4c98-9ac0-e89222b5ef11","Kalamba","13","8","37.558","-1.89795","bushland","2023","yes","yes","uuid:706d793f-d057-4c98-9ac0-e89222b5ef11/supl4_tree_data[2]","5.4","12","Combretum zeyheri","N","4"
"uuid:706d793f-d057-4c98-9ac0-e89222b5ef11","Kalamba","13","8","37.558","-1.89795","bushland","2023","yes","yes","uuid:706d793f-d057-4c98-9ac0-e89222b5ef11/supl4_tree_data[3]","6.3","16","Combretum zeyheri","N","4"
"uuid:706d793f-d057-4c98-9ac0-e89222b5ef11","Kalamba","13","8","37.558","-1.89795","bushland","2023","yes","yes","uuid:706d793f-d057-4c98-9ac0-e89222b5ef11/supl4_tree_data[4]","6.2","24","Antidesma vinosum","N","4"
"uuid:1e05af7b-c476-415c-ab8b-6754450d1d3f","Kalamba","13","1","37.5604","-1.8977","shrubland","2023","yes","yes","uuid:1e05af7b-c476-415c-ab8b-6754450d1d3f/supl4_tree_data[1]","3.2","5","Grewia similis","N","4"
"uuid:1e05af7b-c476-415c-ab8b-6754450d1d3f","Kalamba","13","1","37.5604","-1.8977","shrubland","2023","yes","yes","uuid:1e05af7b-c476-415c-ab8b-6754450d1d3f/supl4_tree_data[2]","3","4","Fluggea pilosa","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[1]","4.4","5.5","Gnidia latifolia","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[2]","8.8","95","Balanites aegyptiaca","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[3]","7.2","26","Balanites aegyptiaca","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[4]","7.2","10","Gnidia latifolia","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[5]","6.1","7","Gnidia latifolia","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[6]","4.3","8","Gnidia latifolia","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[7]","7.2","70","Balanites aegyptiaca","N","4"
"uuid:e074b457-e2a9-4a85-9ecc-901b391cefea","Kalamba","13","2","37.5638","-1.90127","bushland","2023","yes","yes","uuid:e074b457-e2a9-4a85-9ecc-901b391cefea/supl4_tree_data[8]","6.2","9","Lantana camara","N","4"
"uuid:27b2a207-1167-43df-b381-3217012d28b8","Kalamba","13","5","37.5605","-1.90556","bushland","2023","yes","yes","uuid:27b2a207-1167-43df-b381-3217012d28b8/supl4_tree_data[1]","5.1","4.5","Acacia brevispica","N","4"
"uuid:27b2a207-1167-43df-b381-3217012d28b8","Kalamba","13","5","37.5605","-1.90556","bushland","2023","yes","yes","uuid:27b2a207-1167-43df-b381-3217012d28b8/supl4_tree_data[2]","3.2","5.5","Combretum molle","N","4"
"uuid:27b2a207-1167-43df-b381-3217012d28b8","Kalamba","13","5","37.5605","-1.90556","bushland","2023","yes","yes","uuid:27b2a207-1167-43df-b381-3217012d28b8/supl4_tree_data[3]","3.1","5.5","Croton dichogamus","N","4"
"uuid:7a82cffa-9202-44af-91de-790b48959151","Kalamba","13","3","37.5658","-1.9042","bushland","2023","yes","yes","uuid:7a82cffa-9202-44af-91de-790b48959151/supl4_tree_data[1]","4.3","23","Lannea flococifolia","N","4"
"uuid:7a82cffa-9202-44af-91de-790b48959151","Kalamba","13","3","37.5658","-1.9042","bushland","2023","yes","yes","uuid:7a82cffa-9202-44af-91de-790b48959151/supl4_tree_data[2]","4.5","4","Gnidia latifolia","N","4"
"uuid:7a82cffa-9202-44af-91de-790b48959151","Kalamba","13","3","37.5658","-1.9042","bushland","2023","yes","yes","uuid:7a82cffa-9202-44af-91de-790b48959151/supl4_tree_data[3]","3.5","9","Sydenium combactum","N","4"
"uuid:046b1bb5-cacf-42b6-83c0-20d328dc608c","Kalamba","6","8","37.5257","-1.87939","shrubland","2023","yes","yes","uuid:046b1bb5-cacf-42b6-83c0-20d328dc608c/supl4_tree_data[1]","4.6","14","Citrus lemon","N","4"
"uuid:17150f01-8b32-4941-ac67-6c7cb5048d7f","Kalamba","5","10","37.518","-1.89565","shrubland","2023","yes","yes","uuid:17150f01-8b32-4941-ac67-6c7cb5048d7f/supl4_tree_data[1]","7.6","45","Croton megalocarpus","N","4"
"uuid:10f5236d-26d1-4331-846e-b2c684c70f36","Kalamba","5","3","37.5208","-1.89471","shrubland","2023","yes","yes","uuid:10f5236d-26d1-4331-846e-b2c684c70f36/supl4_tree_data[1]","4.5","19","Citrus sinensis","N","4"
"uuid:0b5ac8de-6d09-4a78-9414-806e3824a3a4","Kalamba","5","1","37.5227","-1.89654","shrubland","2023","yes","yes","uuid:0b5ac8de-6d09-4a78-9414-806e3824a3a4/supl4_tree_data[1]","3.4","17","Citrus sinensis","N","4"
"uuid:0b5ac8de-6d09-4a78-9414-806e3824a3a4","Kalamba","5","1","37.5227","-1.89654","shrubland","2023","yes","yes","uuid:0b5ac8de-6d09-4a78-9414-806e3824a3a4/supl4_tree_data[2]","3.8","11","Citrus reticulata","N","4"
"uuid:eb6667e5-dc07-4584-88ed-c6d0ba7bf3b7","Kalamba","5","4","37.5203","-1.90204","shrubland","2023","yes","yes","uuid:eb6667e5-dc07-4584-88ed-c6d0ba7bf3b7/supl4_tree_data[1]","4.2","12","Citrus reticulata","N","4"
"uuid:eb6667e5-dc07-4584-88ed-c6d0ba7bf3b7","Kalamba","5","4","37.5203","-1.90204","shrubland","2023","yes","yes","uuid:eb6667e5-dc07-4584-88ed-c6d0ba7bf3b7/supl4_tree_data[2]","5.8","56","Mangifera indica","N","4"
"uuid:3ac2e55d-0abb-43d7-b5f7-e842c7b8c947","Kalamba","5","7","37.5205","-1.9025","shrubland","2023","yes","yes","uuid:3ac2e55d-0abb-43d7-b5f7-e842c7b8c947/supl4_tree_data[1]","3.8","23","Mangifera indica","N","4"
"uuid:5adf8eee-be5d-44a9-afc5-cacb5bfc6c4a","Kalamba","5","9","37.5229","-1.90262","shrubland","2023","yes","yes","uuid:5adf8eee-be5d-44a9-afc5-cacb5bfc6c4a/supl4_tree_data[1]","7.2","57","Mangifera indica","N","4"
"uuid:15e52b9b-cd25-450b-aa10-b135e78a013d","Kalamba","5","8","37.5171","-1.89914","shrubland","2023","yes","yes","uuid:15e52b9b-cd25-450b-aa10-b135e78a013d/supl4_tree_data[1]","4.2","13","Citrus reticulata","N","4"
"uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551","Kalamba","8","15","37.5175","-1.83754","bushland","2023","yes","yes","uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551/supl4_tree_data[1]","5.4","19","Acacia tortilis","N","4"
"uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551","Kalamba","8","15","37.5175","-1.83754","bushland","2023","yes","yes","uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551/supl4_tree_data[2]","5.4","23","Acacia tortilis","N","4"
"uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551","Kalamba","8","15","37.5175","-1.83754","bushland","2023","yes","yes","uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551/supl4_tree_data[3]","3.2","6","Acacia tortilis","N","4"
"uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551","Kalamba","8","15","37.5175","-1.83754","bushland","2023","yes","yes","uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551/supl4_tree_data[4]","3.6","14","Acacia seyal","N","4"
"uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551","Kalamba","8","15","37.5175","-1.83754","bushland","2023","yes","yes","uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551/supl4_tree_data[5]","3.4","8","Lantana camara","N","4"
"uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551","Kalamba","8","15","37.5175","-1.83754","bushland","2023","yes","yes","uuid:1cd4ff6d-351c-483b-b92f-b51d1e662551/supl4_tree_data[6]","4.1","15","Acacia tortilis","N","4"
"uuid:fba7b5b6-0584-40ec-8133-7b0abe6e9309","Kalamba","8","7","37.5175","-1.83474","shrubland","2023","yes","yes","uuid:fba7b5b6-0584-40ec-8133-7b0abe6e9309/supl4_tree_data[1]","4.9","46","Mangifera indica","N","4"
"uuid:896272a5-1af8-4f10-b66d-98559c858a19","Kalamba","8","10","37.5187","-1.83492","shrubland","2023","yes","yes","uuid:896272a5-1af8-4f10-b66d-98559c858a19/supl4_tree_data[1]","3.2","11","Senna singueana","N","4"
"uuid:896272a5-1af8-4f10-b66d-98559c858a19","Kalamba","8","10","37.5187","-1.83492","shrubland","2023","yes","yes","uuid:896272a5-1af8-4f10-b66d-98559c858a19/supl4_tree_data[2]","3.2","6","Senna singueana","N","4"
"uuid:896272a5-1af8-4f10-b66d-98559c858a19","Kalamba","8","10","37.5187","-1.83492","shrubland","2023","yes","yes","uuid:896272a5-1af8-4f10-b66d-98559c858a19/supl4_tree_data[3]","3.2","5","Gnidia latifolia","N","4"
"uuid:896272a5-1af8-4f10-b66d-98559c858a19","Kalamba","8","10","37.5187","-1.83492","shrubland","2023","yes","yes","uuid:896272a5-1af8-4f10-b66d-98559c858a19/supl4_tree_data[4]","3.8","6.5","Fluggea villosa","N","4"
"uuid:33d6209e-47fe-4f79-9bf3-9711d7f46764","Kalamba","8","8","37.521","-1.83762","thicket","2023","yes","yes","uuid:33d6209e-47fe-4f79-9bf3-9711d7f46764/supl4_tree_data[1]","5.4","39","Euphorbia candelabrum","N","4"
"uuid:33d6209e-47fe-4f79-9bf3-9711d7f46764","Kalamba","8","8","37.521","-1.83762","thicket","2023","yes","yes","uuid:33d6209e-47fe-4f79-9bf3-9711d7f46764/supl4_tree_data[2]","7.8","28","Acacia seyal","N","4"
"uuid:33d6209e-47fe-4f79-9bf3-9711d7f46764","Kalamba","8","8","37.521","-1.83762","thicket","2023","yes","yes","uuid:33d6209e-47fe-4f79-9bf3-9711d7f46764/supl4_tree_data[3]","3.3","5","Acacia brevispica","N","4"
"uuid:0f79adff-2f50-4705-8074-ff37567c5a3c","Kalamba","8","5","37.5241","-1.83228","shrubland","2023","yes","yes","uuid:0f79adff-2f50-4705-8074-ff37567c5a3c/supl4_tree_data[1]","6.8","32","Terminalia brownii","N","4"
"uuid:375a1065-f446-403f-969c-1abed30e23a3","Kalamba","8","4","37.5257","-1.83234","shrubland","2023","yes","yes","uuid:375a1065-f446-403f-969c-1abed30e23a3/supl4_tree_data[1]","4.3","5","Gnidia latifolia","N","4"
"uuid:375a1065-f446-403f-969c-1abed30e23a3","Kalamba","8","4","37.5257","-1.83234","shrubland","2023","yes","yes","uuid:375a1065-f446-403f-969c-1abed30e23a3/supl4_tree_data[2]","4.6","9","Gnidia latifolia","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[1]","25.6","82","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[2]","23.4","66","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[3]","23.4","41","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[4]","18.6","44","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[5]","18.6","38","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[6]","17.2","36","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[7]","17.2","42","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[8]","8.8","10.5","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[9]","3.6","9","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[10]","3.6","9","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[11]","4.6","9","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[12]","4.6","8.5","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[13]","3.2","9","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[14]","3.2","6","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[15]","4.2","7","Eucalyptus paniculata","N","4"
"uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1","Kalamba","4","10","37.4958","-1.82798","woodland","2023","yes","yes","uuid:6dca01a4-cbdc-485f-b0dc-480519d83ef1/supl4_tree_data[16]","4.6","8.5","Eucalyptus paniculata","N","4"
"uuid:631fd87c-573d-4065-aa56-498703168f83","Kalamba","10","4","37.5468","-1.87055","bushland","2023","yes","yes","uuid:631fd87c-573d-4065-aa56-498703168f83/supl4_tree_data[1]","3.7","8","Terminalia brownii","N","4"
"uuid:631fd87c-573d-4065-aa56-498703168f83","Kalamba","10","4","37.5468","-1.87055","bushland","2023","yes","yes","uuid:631fd87c-573d-4065-aa56-498703168f83/supl4_tree_data[2]","3.2","6","Rhus natalensis","N","4"
"uuid:631fd87c-573d-4065-aa56-498703168f83","Kalamba","10","4","37.5468","-1.87055","bushland","2023","yes","yes","uuid:631fd87c-573d-4065-aa56-498703168f83/supl4_tree_data[3]","3.2","5","Lantana camara","N","4"
"uuid:631fd87c-573d-4065-aa56-498703168f83","Kalamba","10","4","37.5468","-1.87055","bushland","2023","yes","yes","uuid:631fd87c-573d-4065-aa56-498703168f83/supl4_tree_data[4]","3.2","5","Terminalia brownii","N","4"
"uuid:631fd87c-573d-4065-aa56-498703168f83","Kalamba","10","4","37.5468","-1.87055","bushland","2023","yes","yes","uuid:631fd87c-573d-4065-aa56-498703168f83/supl4_tree_data[5]","3.1","5","Terminalia brownii","N","4"
"uuid:3fc26cbe-9269-4dd9-b46f-a8a5f50f46a7","Kalamba","11","3","37.548","-1.84852","shrubland","2023","yes","yes","uuid:3fc26cbe-9269-4dd9-b46f-a8a5f50f46a7/supl4_tree_data[1]","3.1","11","Citrus reticulata","N","4"
"uuid:3fc26cbe-9269-4dd9-b46f-a8a5f50f46a7","Kalamba","11","3","37.548","-1.84852","shrubland","2023","yes","yes","uuid:3fc26cbe-9269-4dd9-b46f-a8a5f50f46a7/supl4_tree_data[2]","3.2","14","Citrus reticulata","N","4"
"uuid:320d837b-edbb-48ae-af3f-2c261ca86a41","Kalamba","12","8","37.5502","-1.83492","shrubland","2023","yes","yes","uuid:320d837b-edbb-48ae-af3f-2c261ca86a41/supl4_tree_data[1]","3.2","13","Citrus reticulata","N","4"
"uuid:320d837b-edbb-48ae-af3f-2c261ca86a41","Kalamba","12","8","37.5502","-1.83492","shrubland","2023","yes","yes","uuid:320d837b-edbb-48ae-af3f-2c261ca86a41/supl4_tree_data[2]","3.3","15","Citrus reticulata","N","4"
"uuid:dd5db592-0e2a-44de-aa84-1291ed296028","Kalamba","12","2","37.5439","-1.83776","bushland","2023","yes","yes","uuid:dd5db592-0e2a-44de-aa84-1291ed296028/supl4_tree_data[1]","4.6","12","Mangifera indica","N","4"
"uuid:dd5db592-0e2a-44de-aa84-1291ed296028","Kalamba","12","2","37.5439","-1.83776","bushland","2023","yes","yes","uuid:dd5db592-0e2a-44de-aa84-1291ed296028/supl4_tree_data[2]","7.4","77","Mangifera indica","N","4"
"uuid:abea316c-2aed-4321-aca3-13320ad2eb22","Kalamba","12","1","37.5418","-1.83592","cropland","2023","yes","yes","uuid:abea316c-2aed-4321-aca3-13320ad2eb22/supl4_tree_data[1]","4.5","36","Acacia polyacantha","N","4"
"uuid:abea316c-2aed-4321-aca3-13320ad2eb22","Kalamba","12","1","37.5418","-1.83592","cropland","2023","yes","yes","uuid:abea316c-2aed-4321-aca3-13320ad2eb22/supl4_tree_data[2]","3.3","4","Fluggea villosa","N","4"
